date,NDVI_mean,NDVI_min,NDVI_max,NDSI_mean,NDSI_min,NDSI_max,EVI_mean,EVI_min,EVI_max,NDRE_mean,NDRE_min,NDRE_max,RECI_mean,RECI_min,RECI_max,CAB_mean,CAB_min,CAB_max,SAVI_mean,SAVI_min,SAVI_max,DWSI_mean,DWSI_min,DWSI_max,MSAVI_mean,MSAVI_min,MSAVI_max
2021-12-04,-0.0016345327594363816,-0.18970687820450807,0.1289618888746311,0.0016345327594363816,-0.1289618888746311,0.18970687820450807,-74434.17065352481,-109869,-32009,-0.0016345143744348084,-0.18970394189506595,0.12896056501408942,0.9977187549692889,0.6810863555049601,1.2961107837360046,0.16841050559240678,-0.22069249793899426,0.36380385487528344,-0.002451712961751413,-0.284546553808948,0.19343662785102492,0.3300704881895456,0.03505512201164375,0.7029112592072957,-6.913712982833733e-07,-0.00011177908634236996,3.0881676742854184e-05
2023-06-27,-0.0006145565639621648,-0.010892953200645508,0.01165432822692956,0.0006145565639621648,-0.01165432822692956,0.010892953200645508,-53791.40208833848,-63605,-48422,-0.0006145504544212147,-0.010892836010371056,0.011654191550931016,0.998786520349921,0.9784488492749768,1.0235835063779295,0.12774602702244206,0.07956128133704737,0.16543832428238947,-0.0009218062080686393,-0.016338880484114977,0.017480851687616813,0.37172825350077804,0.33649197447302265,0.41693668447324633,-1.5710379439907862e-07,-2.9942676271044064e-06,3.3381829889213882e-06
2022-11-24,0.7051970385192133,0.20364741641337386,0.8337763600921496,-0.7051970385192133,-0.8337763600921496,-0.20364741641337386,1805.478925890464,-9592,7706,0.7051624505465541,0.20363979837088161,0.833752720107174,6.0828391658303635,1.5114503816793894,11.031982942430703,1.0555562776950205,0.7308039747064137,1.1820359281437125,1.0576334440072597,0.3054354178842782,1.2505537343846904,0.2525103664669305,-0.2134703196347032,0.48628327575695995,0.0002978644393050426,0.00013141119498308028,0.0006073242245815604
2021-04-18,0.06825595578952615,-0.01955427749820273,0.39136877199481385,-0.06825595578952615,-0.39136877199481385,0.01955427749820273,-38281.99446445081,-60626.5,-7852,0.06825452119815181,-0.019554052577396664,0.3913571740789308,1.1674016979267752,0.9616415174164433,2.2860620815581254,0.39377526255695644,0.18134586838198913,0.6952370253875534,0.1023772093729274,-0.029330361956795226,0.586998796184832,0.1744333955009003,0.02161547212741752,0.33978234582829503,2.5401774492744517e-05,-5.848760482898057e-06,0.0001532501487620369
2021-03-19,0.5613011473307455,0.23056938731327128,0.726108824874257,-0.5613011473307455,-0.726108824874257,-0.23056938731327128,-1290.941725520661,-9878,2949,0.5612777423251615,0.23056140077416673,0.7260822649377252,3.65263185965371,1.5993247045582442,6.302170283806344,0.9239203360438097,0.7082869235910002,1.0570469798657718,0.8418420197878861,0.34581664682324925,1.089038747285404,0.18317374676450918,-0.20111492281303603,0.41013824884792627,0.00023925049810999356,0.0001318100919345968,0.0003006768415310205
2021-09-05,-0.02038512807517481,-0.04992315136335174,0.013825955617520622,0.02038512807517481,-0.013825955617520622,0.04992315136335174,-66500.10596727145,-84243,-56873.5,-0.020384936399359285,-0.04992269666810116,0.013825827109774744,0.9601152486149689,0.9049013229234439,1.0280395852968898,0.17537415733869452,0.01333215610100652,0.26531952708446027,-0.030576793650395305,-0.07488259570229117,0.02073833105811961,0.30625078034245584,0.20536141694590712,0.4710698689956332,-5.0129708446054505e-06,-1.2592004506271769e-05,3.125336406520862e-06
2019-02-13,0.6775824451998375,0.1555695803092458,0.8364356435643564,-0.6775824451998375,-0.8364356435643564,-0.1555695803092458,1319.8958903771018,-11516,6953.5,0.6775494357803885,0.15556172613563216,0.836409143472682,5.638443444252218,1.3684603886397608,11.227602905569007,1.057528877066847,0.6686746987951807,1.1803691275167785,1.016218952522388,0.23331755797444392,1.2545292545292546,0.20448983376183885,-0.32966457023060797,0.45512383549193364,0.0002919569237258415,0.00010542735144245242,0.0006742439796077421
2023-10-20,0.6671795219254649,0.19386264003896736,0.8048584621561935,-0.6671795219254649,-0.8048584621561935,-0.19386264003896736,1035.994208526225,-9496,5766.5,0.6671482819554243,0.19385508601710602,0.8048326092717359,5.259567529975202,1.4809667673716012,9.248971193415638,1.0439365960142803,0.7480690595184007,1.1564007421150277,1.0006228602978928,0.2907585535127237,1.2071665161096055,0.2002500058742791,-0.21447963800904976,0.4126091173617847,0.00028099158985546007,0.00013244918017598487,0.00045449781676549345
2018-05-19,0.27993254249595734,0.050531286894923255,0.5077554744525548,-0.27993254249595734,-0.5077554744525548,-0.050531286894923255,-11294.280344467394,-32603,-3150.5,0.2799216703170829,0.05053033236680299,0.5077369439071567,1.8634587010121832,1.106441183785128,3.0630213160333644,0.5761152552152288,0.42902066486972146,0.7089602139752591,0.4198478547326338,0.07579245617141846,0.7615463564830653,0.21166986619419145,0.05483490566037736,0.3688018727388806,0.00015113967788329415,2.0066729000280762e-05,0.00024137794239591676
2021-11-24,0.05701784982097725,0.044244076326273855,0.06831767719897523,-0.05701784982097725,-0.06831767719897523,-0.044244076326273855,-32147.12949965595,-33996,-31107,0.05701687493761177,0.044243334144111655,0.06831651039264915,1.1209570540904374,1.0925844668714348,1.1466544454628782,0.00851085779737997,-0.022645083519889808,0.0405055087491899,0.08552220513174191,0.06636263563453373,0.102471046592304,0.5335593990263541,0.5039405204460966,0.5610675039246468,2.1801971775647727e-05,1.7012438260416607e-05,2.5649541282280697e-05
